"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"215",1825000,24662.1621621622,5,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,3,7,74,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-04 02:00:00,"4626/35/388/82",4626,35,388,"82",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"D","H0309","5353","Boligblokker",365263,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6757793,11.37,c(-43216.13, 6732310.23)
"216",2200000,38596.4912280702,5,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,5,57,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-12-27 01:00:00,"4626/35/388/54",4626,35,388,"54",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"D","H0309","5353","Boligblokker",1466139,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",5,6757759,11.37,c(-43216.13, 6732310.23)
"217",3375000,41158.5365853659,4,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,4,82,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-15 01:00:00,"4626/35/388/31",4626,35,388,"31",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"C","H0309","5353","Boligblokker",307984,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757743,11.37,c(-43216.13, 6732310.23)
"218",1300000,20312.5,3,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,2,1,64,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-13 01:00:00,"4626/35/388/19",4626,35,388,"19",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"D","H0309","5353","Boligblokker",1976587,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757715,11.37,c(-43216.13, 6732310.23)
"219",2050000,41836.7346938776,3,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,2,3,49,1,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-09-15 02:00:00,"4626/35/388/3",4626,35,388,"3",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"A","H0309","5353","Boligblokker",3024472,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757731,11.37,c(-43216.13, 6732310.23)
"220",3890000,38514.8514851485,5,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,3,101,3,1,2,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-02-16 01:00:00,"4626/35/388/35",4626,35,388,"35",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"D","H0309","5353","Boligblokker",184342,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6757739,11.37,c(-43216.13, 6732310.23)
"221",3350000,50757.5757575758,5,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,4,66,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-20 02:00:00,"4626/35/388/24",4626,35,388,"24",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"A","H0309","5353","Boligblokker",664806,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757750,11.37,c(-43216.13, 6732310.23)
"222",3500000,47945.2054794521,2,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,2,1,73,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-01-21 01:00:00,"4626/35/388/1",4626,35,388,"1",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"A","H0309","5353","Boligblokker",86088,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,6757733,11.37,c(-43216.13, 6732310.23)
"223",3800000,51351.3513513514,5,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,2,74,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-16 02:00:00,"4626/35/388/51",4626,35,388,"51",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"D","H0309","5353","Boligblokker",896766,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757762,11.37,c(-43216.13, 6732310.23)
"224",2800000,43750,4,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,1,64,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-09-01 02:00:00,"4626/35/388/39",4626,35,388,"39",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"D","H0309","5353","Boligblokker",1077341,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757735,11.37,c(-43216.13, 6732310.23)
"225",2600000,41269.8412698413,2,2017,6,"B","Lightgreen",4,84.24,"Betong",1,"Fritt salg","Blokkleilighet",1,"12765.7",1,0,0,0,0,0,86,16220,"0.0","16220.0","2603.0",0,1,2,63,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-10-25 02:00:00,"4626/35/388/22",4626,35,388,"22",300612385,"Straumsfjellvegen 5 D","straumsfjellvegen",5,"A","H0309","5353","Boligblokker",1271071,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,6757752,11.37,c(-43216.13, 6732310.23)
"226",2690000,24678.8990825688,8,2011,6,"B","Red",1,129.96,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"9203.5",1,0,0,0,0,0,2,184,"0.0","184.0","90.0",0,2,1,109,5,2,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2019,"2019Q1",2019-02-19 01:00:00,"4626/27/614/14",4626,27,614,"14",300121503,"Valderhaug 75 B","valderhaug",75,"B","H0201","5363","Småhus",211899,"Rekkehus","Bolig","Bolig",4,5895424,18.35,c(-49934.9, 6738327.15)
"227",2650000,35333.3333333333,11,2011,6,"B","Red",1,129.96,"Tre",4,"Fritt salg","Annet",1,"9203.5",1,0,0,0,0,0,2,184,"0.0","184.0","90.0",0,1,1,75,3,1,1,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2022,"2022Q3",2022-08-30 02:00:00,"4626/27/614/13",4626,27,614,"13",300121503,"Valderhaug 75 B","valderhaug",75,"A","H0201","5363","Småhus",955391,"Rekkehus","Bolig","Bolig",5,5895423,18.35,c(-49934.9, 6738327.15)
"228",2600000,34666.6666666667,7,2015,6,"B","Red",1,112.69,"Tre",4,"Fritt salg","Blokkleilighet",1,"2439.5",0,0,0,0,0,0,4,304,"0.0","304.0","184.0",0,1,1,75,3,1,1,1,0,1,"Underetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2022,"2022Q2",2022-06-09 02:00:00,"4624/72/36/5",4624,72,36,"5",300407868,"Eidsvegen 67 A","eidsvegen",67,"B","H0101","5211","Småhus",619822,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6039314,22.71,c(-23447.52, 6713301.49)
"229",2150000,27922.0779220779,4,2015,6,"B","Red",1,112.69,"Tre",4,"Fritt salg","Blokkleilighet",1,"2439.5",0,0,0,0,0,0,4,304,"0.0","304.0","184.0",0,1,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2019,"2019Q1",2019-03-26 01:00:00,"4624/72/36/7",4624,72,36,"7",300407868,"Eidsvegen 67 A","eidsvegen",67,"A","H0101","5211","Småhus",360302,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6354811,22.71,c(-23447.52, 6713301.49)
"230",2550000,26020.4081632653,24,1995,3,"E","Orange",2,222.07,"Tre",4,"Fritt salg","Tomannsbolig",1,"1079.3",0,0,0,0,0,0,2,196,"0.0","196.0","0.0",0,1,1,98,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-03-05 01:00:00,"4631/134/341/1",4631,134,341,"1",19227014,"Kalvatræ 5","kalvatræ",5,NA,"H0101","5911","Småhus",267101,"Tomannsbolig, horisontaldelt","Bolig","Bolig",10,2197314,20.82,c(-34468.18, 6754998.57)
"231",3050000,39102.5641025641,0,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Uoppgitt",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,1,1,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-19 01:00:00,"4631/137/817/6",4631,137,817,"6",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"C","H0202","5916","Boligblokker",1531160,"Andre småhus m/3 boliger el fl","Uoppgitt","Bolig",3,6983288,18.6,c(-32737.13, 6752913.45)
"232",3550000,45512.8205128205,3,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Annet",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,1,2,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-02 02:00:00,"4631/137/817/5",4631,137,817,"5",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"D","H0202","5916","Boligblokker",465020,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6983287,18.6,c(-32737.13, 6752913.45)
"233",3290000,42179.4871794872,1,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Blokkleilighet",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,2,1,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-16 01:00:00,"4631/137/817/8",4631,137,817,"8",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"A","H0202","5916","Boligblokker",1992627,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,6983290,18.6,c(-32737.13, 6752913.45)
"234",3290000,42179.4871794872,0,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Blokkleilighet",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,2,2,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-18 01:00:00,"4631/137/817/7",4631,137,817,"7",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"B","H0202","5916","Boligblokker",1523973,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,6983289,18.6,c(-32737.13, 6752913.45)
"235",3000000,45454.5454545455,6,2014,6,"B","Red",1,129.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"8847.9",1,0,0,0,0,0,4,257,"0.0","257.0","185.0",0,1,1,66,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-11-30 01:00:00,"4624/48/262/30",4624,48,262,"30",300351335,"Lekvenmarka 246","lekvenmarka",252,NA,"H0101","5209","Småhus",3408132,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6255779,26.1,c(-28771.4, 6708433.03)
"236",2950000,44696.9696969697,6,2014,6,"B","Red",1,129.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"8847.9",1,0,0,0,0,0,4,257,"0.0","257.0","185.0",0,1,1,66,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-02-21 01:00:00,"4624/48/262/29",4624,48,262,"29",300351335,"Lekvenmarka 246","lekvenmarka",246,NA,"H0101","5209","Småhus",2140377,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,6255776,26.1,c(-28771.4, 6708433.03)
"237",2800000,46666.6666666667,5,2014,6,"B","Red",1,129.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"8847.9",1,0,0,0,0,0,4,257,"0.0","257.0","185.0",0,1,1,60,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-10-16 02:00:00,"4624/48/262/28",4624,48,262,"28",300351335,"Lekvenmarka 246","lekvenmarka",250,NA,"H0101","5209","Småhus",1220589,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6255781,26.1,c(-28771.4, 6708433.03)
"238",2250000,33582.0895522388,19,2001,4,"D","Orange",2,183.77,"Tre",4,"Fritt salg","Blokkleilighet",1,"625.1",0,0,0,0,0,0,4,378,"0.0","378.0","13.0",0,1,1,67,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2020,"2020Q1",2020-03-30 02:00:00,"4624/44/420/1",4624,44,420,"1",21708607,"Kvernhusrenen 1 E","kvernhusrenen",1,"E","U0101","5208","Småhus",2280649,"Andre småhus m/3 boliger el fl","Bolig","Bolig",8,2355960,28.43,c(-29834.31, 6705982.46)
"239",2890000,22230.7692307692,7,2013,5,"C","Red",1,135.25,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"4840.2",1,0,0,0,0,0,1,130,"0.0","130.0","92.0",0,1,1,130,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-02 02:00:00,"4626/27/610/7",4626,27,610,"7",300105605,"Valderhaug 24","valderhaug",24,NA,"H0101","5363","Småhus",2531141,"Rekkehus","Bolig","Bolig",4,5920784,18.22,c(-49868.29, 6738036.15)
"240",2750000,33536.5853658537,11,2009,6,"B","Red",1,129.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"5453.1",1,0,0,0,0,0,4,326,"0.0","326.0","0.0",0,1,1,82,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-23 02:00:00,"4627/15/121/1",4627,15,121,"1",300030974,"Kikhaugen 7 C","kikhaugen",7,"C","H0101","5310","Småhus",2638649,"Andre småhus m/3 boliger el fl","Bolig","Bolig",7,4728397,10.22,c(-39532.97, 6741259.51)
"241",2800000,34146.3414634146,12,2009,6,"B","Red",1,129.5,"Tre",4,"Fritt salg","Blokkleilighet",1,"5453.1",1,0,0,0,0,0,4,326,"0.0","326.0","0.0",0,1,1,82,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-24 01:00:00,"4627/15/121/3",4627,15,121,"3",300030974,"Kikhaugen 7 C","kikhaugen",7,"D","H0101","5310","Småhus",352803,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,4728396,10.22,c(-39532.97, 6741259.51)
"242",3250000,39156.6265060241,12,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,3,4,83,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-01 01:00:00,"4627/6/118/15",4627,6,118,"15",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",141110,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,103630,5.06,c(-35948.79, 6737532.61)
"243",2750000,32352.9411764706,12,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,2,2,85,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-04 01:00:00,"4627/6/118/10",4627,6,118,"10",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",1452646,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,103600,5.06,c(-35948.79, 6737532.61)
"244",3250000,37356.3218390805,15,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",2,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,5,3,87,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-01-13 01:00:00,"4627/6/118/30",4627,6,118,"30",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",47665,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",87,0,5.06,c(-35948.79, 6737532.61)
"245",2430000,41186.4406779661,13,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Uoppgitt",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,3,1,59,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-08 02:00:00,"4627/6/118/18",4627,6,118,"18",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",2559566,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,103619,5.06,c(-35948.79, 6737532.61)
"246",2750000,32352.9411764706,13,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,3,2,85,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-08-18 02:00:00,"4627/6/118/17",4627,6,118,"17",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",2888361,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,103622,5.06,c(-35948.79, 6737532.61)
"247",5250000,48611.1111111111,12,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,6,1,108,4,2,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-11-05 01:00:00,"4627/6/118/35",4627,6,118,"35",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",1316541,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",13,103572,5.06,c(-35948.79, 6737532.61)
"248",2975000,34195.4022988506,14,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,4,3,87,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-29 02:00:00,"4627/6/118/23",4627,6,118,"23",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",502714,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",12,103650,5.06,c(-35948.79, 6737532.61)
"249",2365000,40084.7457627119,12,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,2,1,59,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-10 01:00:00,"4627/6/118/11",4627,6,118,"11",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",1480448,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",10,103597,5.06,c(-35948.79, 6737532.61)
"250",2590000,29770.1149425287,12,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,2,3,87,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-05 01:00:00,"4627/6/118/9",4627,6,118,"9",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",149100,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",7,103606,5.06,c(-35948.79, 6737532.61)
"251",4000000,40000,14,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",2,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,3,7,100,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-05 01:00:00,"4627/6/118/12",4627,6,118,"12",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",152388,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",79,0,5.06,c(-35948.79, 6737532.61)
"252",2255000,40267.8571428571,13,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,4,5,56,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-03 02:00:00,"4627/6/118/21",4627,6,118,"21",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",2304121,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",5,103664,5.06,c(-35948.79, 6737532.61)
"253",2450000,41525.4237288136,13,2007,5,"C","Red",1,122.96,"Betong",1,"Fritt salg","Blokkleilighet",1,"1477.5",0,0,0,0,0,0,35,4055,"0.0","4055.0","0.0",0,5,1,59,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-08 02:00:00,"4627/6/118/32",4627,6,118,"32",13595240,"Sjødalsvegen 30","sjødalsvegen",30,NA,"H0405","5305","Boligblokker",2720087,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,103679,5.06,c(-35948.79, 6737532.61)
"254",4300000,29861.1111111111,8,2012,6,"B","Orange",2,127.37,"Tre",4,"Fritt salg","Tomannsbolig",1,"1414.1",0,0,0,0,0,0,1,144,"0.0","144.0","104.0",0,1,1,144,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-30 02:00:00,"4627/13/608/1",4627,13,608,"1",300182733,"Løftet 65","løftet",65,NA,"H0101","5304","Småhus",2671199,"Tomannsbolig, vertikaldelt","Bolig","Bolig",9,5959939,10.63,c(-41326.36, 6739487.41)
"255",1900000,24675.3246753247,10,2010,5,"C","Red",1,144.82,"Tre",4,"Fritt salg","Blokkleilighet",1,"3806.2",0,0,0,0,0,0,6,462,"0.0","462.0","240.0",0,1,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",2,"Tilkn. privat vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-15 02:00:00,"4626/114/245/3",4626,114,245,"3",300038907,"Kleppasjøen 42 D","kleppasjøen",42,"E","H0202","5378","Småhus",2333144,"Rekkehus","Bolig","Bolig",3,4743393,25.11,c(-45304.65, 6713004.31)
"256",1830000,23766.2337662338,10,2010,5,"C","Red",1,144.82,"Tre",4,"Fritt salg","Blokkleilighet",1,"3806.2",0,0,0,0,0,0,6,462,"0.0","462.0","240.0",0,2,2,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",2,"Tilkn. privat vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-10 02:00:00,"4626/114/245/5",4626,114,245,"5",300038907,"Kleppasjøen 42 D","kleppasjøen",42,"D","H0202","5378","Småhus",2734741,"Rekkehus","Bolig","Bolig",5,4743395,25.11,c(-45304.65, 6713004.31)
"257",1950000,25324.6753246753,12,2010,5,"C","Red",1,144.82,"Tre",4,"Fritt salg","Annet",1,"3806.2",0,0,0,0,0,0,6,462,"0.0","462.0","240.0",0,1,3,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",2,"Tilkn. privat vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-18 01:00:00,"4626/114/245/1",4626,114,245,"1",300038907,"Kleppasjøen 42 D","kleppasjøen",42,"A","H0202","5378","Småhus",307793,"Rekkehus","Bolig","Bolig",4,4743396,25.11,c(-45304.65, 6713004.31)
