"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer.x","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"227",2600000,1004.63678516229,18,2003,5,"C","Red",1,128.8,"Betong",1,"Fritt salg","Blokkleilighet",1,"10305.2",1,0,0,0,0,0,24,2588,"0.0","2588.0","0.0",0,3,2,56,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-31 02:00:00,"4601/37/294/62",4601,37,294,"62",20773847,"Grunnane 35","grunnane",33,NA,"H0301","5251","Boligblokker",636568,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",5,4828576,9.22,c(-35478.53, 6725774.46)
"228",3100000,1197.83616692427,17,2003,5,"C","Red",1,128.8,"Betong",1,"Fritt salg","Blokkleilighet",1,"10305.2",1,0,0,0,0,0,24,2588,"0.0","2588.0","0.0",0,3,3,82,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-02-18 01:00:00,"4601/37/294/66",4601,37,294,"66",20773847,"Grunnane 35","grunnane",35,NA,"H0301","5251","Boligblokker",2122650,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,4828569,9.22,c(-35478.53, 6725774.46)
"229",2375000,917.697063369397,16,2003,5,"C","Red",1,128.8,"Betong",1,"Fritt salg","Blokkleilighet",1,"10305.2",1,0,0,0,0,0,24,2588,"0.0","2588.0","0.0",0,1,2,56,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-09-20 02:00:00,"4601/37/294/53",4601,37,294,"53",20773847,"Grunnane 35","grunnane",35,NA,"H0301","5251","Boligblokker",1105347,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,4828562,9.22,c(-35478.53, 6725774.46)
"230",3230000,22746.4788732394,8,2011,6,"B","Red",1,120.91,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"769.3",0,0,0,0,0,0,1,142,"0.0","142.0","83.0",0,1,1,143,4,2,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2019,"2019Q3",2019-09-13 02:00:00,"4626/26/325/1",4626,26,325,"1",300250126,"Breivikskorane 53","breivikskorane",53,NA,"H0101","5363","Småhus",1074051,"Kjede/atriumhus","Bolig","Bolig",10,6083468,18.5,c(-49439.71, 6740571.84)
"231",3870000,9675,122,1897,2,"F","Orange",2,237.64,"Betong",1,"Fritt salg","Blokkleilighet",1,"128.2",0,0,0,0,0,0,5,400,"0.0","400.0","0.0",0,4,1,74,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-26 01:00:00,"4601/164/841/5",4601,164,841,"5",139280725,"Nygårdsgaten 61","nygårdsgaten",61,NA,"H0301","5008","Boligblokker",236689,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,4859548,0.86,c(-31740.18, 6733511.3)
"232",3990000,9975,123,1897,2,"F","Orange",2,237.64,"Betong",1,"Fritt salg","Blokkleilighet",1,"128.2",0,0,0,0,0,0,5,400,"0.0","400.0","0.0",0,2,1,74,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-03 02:00:00,"4601/164/841/3",4601,164,841,"3",139280725,"Nygårdsgaten 61","nygårdsgaten",61,NA,"H0301","5008","Boligblokker",2304518,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,4859551,0.86,c(-31740.18, 6733511.3)
"233",2430000,9959.01639344262,11,2011,6,"B","Red",1,118.18,"Betong",1,"Fritt salg","Blokkleilighet",1,"2814.1",0,0,0,0,0,0,4,244,"0.0","244.0","156.0",0,1,1,61,3,1,1,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2022,"2022Q4",2022-11-02 01:00:00,"4626/33/502/2",4626,33,502,"2",300185325,"Norda Skaret 1 B","norda skaret",1,"B","H0101","5360","Småhus",1243469,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,6041165,14.06,c(-45982.04, 6732622.74)
"234",2310000,9467.2131147541,9,2011,6,"B","Red",1,118.18,"Betong",1,"Fritt salg","Annet",1,"2814.1",0,0,0,0,0,0,4,244,"0.0","244.0","156.0",0,1,1,61,3,1,1,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2020,"2020Q4",2020-12-09 01:00:00,"4626/33/502/1",4626,33,502,"1",300185325,"Norda Skaret 1 B","norda skaret",1,"A","H0101","5360","Småhus",3460338,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6041164,14.06,c(-45982.04, 6732622.74)
"235",3185000,16417.5257731959,15,2006,4,"D","Red",1,189.4,"Tre",4,"Fritt salg","Tomannsbolig",1,"665.7",0,0,0,0,0,0,2,194,"0.0","194.0","1.0",0,1,1,121,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-12-30 01:00:00,"4624/49/83/2",4624,49,83,"2",21723657,"Lekvenmarka 1 B","lekvenmarka",1,"A","U0101","5209","Småhus",1632514,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",9,2359812,25.78,c(-29017.92, 6708718.63)
"236",2370000,12216.4948453608,13,2006,4,"D","Red",1,189.4,"Tre",4,"Fritt salg","Blokkleilighet",1,"665.7",0,0,0,0,0,0,2,194,"0.0","194.0","1.0",0,1,1,73,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-11-06 01:00:00,"4624/49/83/1",4624,49,83,"1",21723657,"Lekvenmarka 1 B","lekvenmarka",1,"B","U0101","5209","Småhus",1321556,"Enebolig m/hybel/sokkelleil.","Bolig","Bolig",7,2359815,25.78,c(-29017.92, 6708718.63)
"237",3490000,9407.00808625337,34,1986,3,"E","Red",1,180.98,"Betong",1,"Fritt salg","Blokkleilighet",1,"164.7",0,0,0,0,0,0,5,371,"0.0","371.0","0.0",0,2,1,55,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-26 02:00:00,"4601/164/998/3",4601,164,998,"3",139281993,"Sverres gate 7","sverres gate",7,NA,NA,"5010","Boligblokker",2653928,"Store sammenb. boligbygg på 3 og 4 etg.","Bolig","Bolig",8,4859924,0.27,c(-32303.85, 6734297.15)
"238",3200000,8625.33692722372,36,1986,3,"E","Red",1,180.98,"Betong",1,"Fritt salg","Blokkleilighet",1,"164.7",0,0,0,0,0,0,5,371,"0.0","371.0","0.0",0,2,2,41,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-04-27 02:00:00,"4601/164/998/4",4601,164,998,"4",139281993,"Sverres gate 7","sverres gate",7,NA,NA,"5010","Boligblokker",449017,"Store sammenb. boligbygg på 3 og 4 etg.","Bolig","Bolig",9,4859923,0.27,c(-32303.85, 6734297.15)
"239",3450000,12190.8127208481,12,2010,5,"C","Lightgreen",4,177.24,"Tre",4,"Fritt salg","Blokkleilighet",1,"11496.2",1,0,0,0,0,0,3,283,"0.0","283.0","10.0",0,1,1,66,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-07-22 02:00:00,"4601/119/625/16",4601,119,625,"16",25603265,"Råvarden 241","råvarden",245,NA,"U0102","5239","Småhus",813806,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,4840540,11.84,c(-33836.59, 6722625.17)
"240",2850000,10070.6713780919,9,2010,5,"C","Lightgreen",4,177.24,"Tre",4,"Fritt salg","Annet",1,"11496.2",1,0,0,0,0,0,3,283,"0.0","283.0","10.0",0,1,1,66,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-05 01:00:00,"4601/119/625/17",4601,119,625,"17",25603265,"Råvarden 241","råvarden",241,NA,"U0102","5239","Småhus",1460228,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,4840541,11.84,c(-33836.59, 6722625.17)
"241",2100000,4329.89690721649,61,1959,2,"F","Red",1,379.61,"Tre",4,"Fritt salg","Blokkleilighet",1,"688.9",0,0,0,0,0,0,4,485,"0.0","485.0","0.0",0,1,2,114,0,0,0,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-21 01:00:00,"4627/6/505/2",4627,6,505,"2",13597286,"Florvågvegen 226","florvågvegen",226,NA,"H0102","5305","Småhus",2010328,"Andre småhus m/3 boliger el fl","Bolig","Bolig",10,104843,6.45,c(-36202.68, 6739239.25)
"242",3850000,23475.6097560976,18,2002,5,"C","Orange",2,147.2,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"302.0",0,0,0,0,0,0,2,164,"0.0","164.0","0.0",0,1,1,103,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-11-16 01:00:00,"4601/50/282/1",4601,50,282,"1",20764597,"Kirkebirkeland 105 A","kirkebirkeland",105,"A","H0101","5227","Småhus",3335046,"Rekkehus","Bolig","Bolig",7,4827279,10.41,c(-30511.68, 6724021.46)
"243",2550000,235.892691951896,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-04-04 02:00:00,"4601/49/295/20",4601,49,295,"20",9456228,"Vallalia 205","vallalia",120,NA,"H0301","5227","Boligblokker",398940,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,4803000,11.58,c(-30219.37, 6722883.04)
"244",2875000,265.957446808511,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Frittliggende enebolig",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,5,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-03-05 01:00:00,"4601/49/295/7",4601,49,295,"7",9456228,"Vallalia 205","vallalia",146,NA,"H0301","5227","Boligblokker",267017,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,4803016,11.58,c(-30219.37, 6722883.04)
"245",3420000,316.373728029602,35,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-07-19 02:00:00,"4601/49/295/9",4601,49,295,"9",9456228,"Vallalia 205","vallalia",142,NA,"H0301","5227","Boligblokker",891464,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",16,4803014,11.58,c(-30219.37, 6722883.04)
"246",3100000,286.77150786309,35,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,2,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-01-17 01:00:00,"4601/49/295/36",4601,49,295,"36",9456228,"Vallalia 205","vallalia",253,NA,"H0301","5227","Boligblokker",63435,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,4803051,11.58,c(-30219.37, 6722883.04)
"247",3100000,286.77150786309,36,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-16 01:00:00,"4601/49/295/63",4601,49,295,"63",9456228,"Vallalia 205","vallalia",199,NA,"H0301","5227","Boligblokker",296074,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",11,4803024,11.58,c(-30219.37, 6722883.04)
"248",2700000,249.768732654949,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Frittliggende enebolig",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-27 02:00:00,"4601/49/295/10",4601,49,295,"10",9456228,"Vallalia 205","vallalia",140,NA,"H0301","5227","Boligblokker",2380698,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",10,4803013,11.58,c(-30219.37, 6722883.04)
"249",3350000,309.898242368178,35,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-10-03 02:00:00,"4601/49/295/45",4601,49,295,"45",9456228,"Vallalia 205","vallalia",235,NA,"H0301","5227","Boligblokker",1224181,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",16,4803042,11.58,c(-30219.37, 6722883.04)
"250",3110000,287.696577243293,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Uoppgitt",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-05-07 02:00:00,"4601/49/295/39",4601,49,295,"39",9456228,"Vallalia 205","vallalia",247,NA,"H0301","5227","Boligblokker",2427508,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,4803048,11.58,c(-30219.37, 6722883.04)
"251",3000000,277.520814061055,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-08-12 02:00:00,"4601/49/295/30",4601,49,295,"30",9456228,"Vallalia 205","vallalia",100,NA,"H0301","5227","Boligblokker",926263,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",7,4803054,11.58,c(-30219.37, 6722883.04)
"252",3050000,282.146160962072,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,2,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-08-20 02:00:00,"4601/49/295/37",4601,49,295,"37",9456228,"Vallalia 205","vallalia",251,NA,"H0301","5227","Boligblokker",2903130,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,4803050,11.58,c(-30219.37, 6722883.04)
"253",3100000,286.77150786309,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-03-19 01:00:00,"4601/49/295/15",4601,49,295,"15",9456228,"Vallalia 205","vallalia",130,NA,"H0301","5227","Boligblokker",2250264,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",11,4803008,11.58,c(-30219.37, 6722883.04)
"254",2625000,242.830712303423,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-09-02 02:00:00,"4601/49/295/51",4601,49,295,"51",9456228,"Vallalia 205","vallalia",223,NA,"H0301","5227","Boligblokker",1013104,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",10,4803036,11.58,c(-30219.37, 6722883.04)
"255",2800000,259.019426456984,36,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,4,1,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-11-29 01:00:00,"4601/49/295/4",4601,49,295,"4",9456228,"Vallalia 205","vallalia",152,NA,"H0301","5227","Boligblokker",1352682,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",9,4803019,11.58,c(-30219.37, 6722883.04)
"256",3100000,286.77150786309,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-21 01:00:00,"4601/49/295/19",4601,49,295,"19",9456228,"Vallalia 205","vallalia",122,NA,"H0301","5227","Boligblokker",2011369,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",10,4803004,11.58,c(-30219.37, 6722883.04)
"257",3350000,309.898242368178,36,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-18 02:00:00,"4601/49/295/11",4601,49,295,"11",9456228,"Vallalia 205","vallalia",138,NA,"H0301","5227","Boligblokker",909441,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",8,4803012,11.58,c(-30219.37, 6722883.04)
"258",3160000,292.321924144311,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,2,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-09-24 02:00:00,"4601/49/295/31",4601,49,295,"31",9456228,"Vallalia 205","vallalia",263,NA,"H0301","5227","Boligblokker",3072048,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",13,4803003,11.58,c(-30219.37, 6722883.04)
"259",2850000,263.644773358002,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-18 01:00:00,"4601/49/295/12",4601,49,295,"12",9456228,"Vallalia 205","vallalia",136,NA,"H0301","5227","Boligblokker",204350,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",15,4803011,11.58,c(-30219.37, 6722883.04)
"260",3300000,305.27289546716,35,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-08-31 02:00:00,"4601/49/295/29",4601,49,295,"29",9456228,"Vallalia 205","vallalia",102,NA,"H0301","5227","Boligblokker",1067127,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",12,4803055,11.58,c(-30219.37, 6722883.04)
"261",3095000,286.308973172988,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-11-16 01:00:00,"4601/49/295/28",4601,49,295,"28",9456228,"Vallalia 205","vallalia",104,NA,"H0301","5227","Boligblokker",3336591,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",13,4803056,11.58,c(-30219.37, 6722883.04)
"262",3220000,297.872340425532,36,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,2,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-01 01:00:00,"4601/49/295/35",4601,49,295,"35",9456228,"Vallalia 205","vallalia",255,NA,"H0301","5227","Boligblokker",234153,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",17,4803052,11.58,c(-30219.37, 6722883.04)
"263",2525000,233.580018501388,36,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,2,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-02-09 01:00:00,"4601/49/295/32",4601,49,295,"32",9456228,"Vallalia 205","vallalia",261,NA,"H0301","5227","Boligblokker",159696,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",6,4803002,11.58,c(-30219.37, 6722883.04)
"264",3100000,286.77150786309,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Uoppgitt",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-20 01:00:00,"4601/49/295/53",4601,49,295,"53",9456228,"Vallalia 205","vallalia",219,NA,"H0301","5227","Boligblokker",2004631,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",12,4803034,11.58,c(-30219.37, 6722883.04)
"265",3170000,293.246993524514,35,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-01-04 01:00:00,"4601/49/295/60",4601,49,295,"60",9456228,"Vallalia 205","vallalia",205,NA,"H0301","5227","Boligblokker",6698,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",11,4803027,11.58,c(-30219.37, 6722883.04)
"266",1800000,166.512488436633,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,4,1,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-27 01:00:00,"4601/49/295/1",4601,49,295,"1",9456228,"Vallalia 205","vallalia",158,NA,"H0301","5227","Boligblokker",1545327,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",3,4803022,11.58,c(-30219.37, 6722883.04)
"267",2950000,272.895467160037,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,6,1,108,3,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-14 01:00:00,"4601/49/295/23",4601,49,295,"23",9456228,"Vallalia 205","vallalia",114,NA,"H0301","5227","Boligblokker",3480508,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",7,4803061,11.58,c(-30219.37, 6722883.04)
"268",2730000,252.54394079556,33,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,3,1,113,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-05-02 02:00:00,"4601/49/295/58",4601,49,295,"58",9456228,"Vallalia 205","vallalia",209,NA,"H0301","5227","Boligblokker",496854,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",15,4803029,11.58,c(-30219.37, 6722883.04)
"269",2300000,212.765957446808,34,1986,3,"E","Orange",2,180.88,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,64,10810,"0.0","10810.0","0.0",0,4,1,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-02 01:00:00,"4601/49/295/3",4601,49,295,"3",9456228,"Vallalia 205","vallalia",154,NA,"H0301","5227","Boligblokker",3420222,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",7,4803020,11.58,c(-30219.37, 6722883.04)
